"file_name","V3","V4","V6","V7","V9","V11","V17","V18","V19"
"Alfa Romeo$$MiTo$$2012$$White$$4_14$$288$$image_7.jpg",-1.9824405,-1.784226,0.59147155,0.127002,-0.2982481,0.5498125,0.027022416,-0.7387115,0.07728729
"Alfa Romeo$$MiTo$$2015$$White$$4_14$$106$$image_1.jpg",-1.2035465,-1.584318,-0.41913506,0.11146121,-0.7187702,-0.30339372,0.09449023,0.39406905,0.11630472
"Alfa Romeo$$MiTo$$2017$$White$$4_14$$334$$image_12.jpg",-0.27256927,-0.30474404,-0.36664894,0.2982307,-1.3423387,-1.1427153,0.41766292,1.1172482,0.28102195
"Alfa Romeo$$MiTo$$2017$$White$$4_14$$71$$image_0.jpg",-0.2806842,0.9223296,-1.0721184,0.2185976,-0.5457471,-0.37121052,0.20995009,1.2194868,0.033173077
"Audi$$A1$$2010$$White$$7_1$$130$$image_2.jpg",-1.0140133,0.02911385,-0.79610676,-0.14692852,-0.4669905,-0.8231835,0.4091132,1.5789171,-0.033167183
"Audi$$A1$$2011$$White$$7_1$$332$$image_0.jpg",-0.19912875,-0.85213274,0.33139172,-0.18168457,0.21098468,1.1056557,0.07446993,1.2661127,-0.122479215
"Audi$$A1$$2012$$White$$7_1$$649$$image_0.jpg",-0.36494055,-1.5502129,2.0678973,-1.1108168,0.010288473,0.6489004,0.08258882,0.020084316,-0.15506604
"Audi$$A1$$2013$$Silver$$7_1$$10$$image_5.jpg",-0.39106366,-1.6493156,1.604778,-0.5252829,-0.0031225346,0.7901987,0.062261425,-0.13084841,-0.12492949
"Audi$$A1$$2013$$Silver$$7_1$$156$$image_7.jpg",-0.19786626,0.25439423,1.3886479,-0.56052035,-0.43375063,-0.01922812,0.4520461,2.1473453,-0.12515107
"Audi$$A1$$2013$$White$$7_1$$248$$image_0.jpg",-0.576234,-0.34462368,0.4716089,0.07603966,-0.0028525554,0.79625326,0.108728245,1.421786,-0.07915449
"Audi$$A1$$2013$$White$$7_1$$508$$image_0.jpg",-0.05899731,-0.44087112,0.08871389,-0.7818266,-0.41252792,0.077721715,0.31013954,1.4132043,-0.088000804
"Audi$$A1$$2014$$Multicolour$$7_1$$92$$image_5.jpg",0.120475195,0.15253946,0.76218295,-0.6159715,0.39047068,0.17122526,0.12659295,2.602238,-0.31091425
"Audi$$A1$$2014$$Silver$$7_1$$157$$image_15.jpg",0.027083091,1.37569,1.1823165,-0.7606234,-0.18658413,1.2030426,0.17392632,1.2956766,-0.10505496
"Audi$$A1$$2014$$Silver$$7_1$$157$$image_5.jpg",0.027083091,1.37569,1.1823165,-0.7606234,-0.18658413,1.2030426,0.17392632,1.2956766,-0.10505496
"Audi$$A1$$2015$$White$$7_1$$168$$image_0.jpg",-0.08734793,-0.47312552,0.083280556,-0.18289746,0.37866437,1.508698,-0.008776452,1.870428,-0.14129992
"Audi$$A1$$2015$$White$$7_1$$271$$image_5.jpg",-1.211446,0.9123634,0.61281866,-0.23169237,0.0035069324,-0.22853737,0.28757745,2.6914423,-0.14642036
"Audi$$A1$$2015$$White$$7_1$$563$$image_5.jpg",0.400032,1.5964543,1.3229462,-0.56701016,-0.1765984,1.3237041,0.18769121,2.3819969,-0.12568955
"Audi$$A1$$2016$$White$$7_1$$882$$image_2.jpg",-1.2293136,1.2356647,1.6660005,-0.6532934,0.0056460463,-0.00013797358,0.23519519,2.9178965,-0.11741753
"Audi$$A1$$2017$$White$$7_1$$715$$image_5.jpg",0.059841327,0.038291734,1.6543055,-1.1729466,-0.45123178,0.98913807,0.31126693,1.2383205,-0.045551576
"Audi$$A1$$2017$$White$$7_1$$870$$image_5.jpg",-0.9456768,0.5157599,1.7473145,-0.22496866,0.088570625,-0.7542836,0.15530694,3.165416,-0.09553265
"Audi$$A1$$2017$$White$$7_1$$924$$image_0.jpg",-0.5302666,-0.62809974,0.79342353,-0.5975247,-0.13989335,-1.1631739,0.18483047,3.1139019,-0.047946893
"Audi$$A1$$2017$$White$$7_1$$974$$image_1.jpg",-1.1736975,-0.6544499,0.9071972,-0.78662896,-0.00037448853,-0.16630463,0.14747743,0.76200914,-0.14829212
"Audi$$A3 Cabriolet$$2011$$White$$7_4$$58$$image_1.jpg",0.20389846,0.9312323,2.4818506,-0.3125503,-0.32543206,3.3517823,0.19063747,0.5472592,0.043362305
"Audi$$A3 Cabriolet$$2011$$White$$7_4$$58$$image_2.jpg",0.42837754,1.1152911,2.9222026,-0.6639813,-0.2451124,2.7779534,0.105652556,1.0455096,-0.025497885
"Audi$$A3 Cabriolet$$2013$$White$$7_4$$570$$image_3.jpg",-1.0011631,-1.5673431,0.73641765,-1.1323854,-0.28640652,2.5988693,0.19227341,1.7224262,0.10982939
"Audi$$A3 Cabriolet$$2014$$White$$7_4$$578$$image_2.jpg",-0.7447418,0.28402066,2.2695575,0.23352012,-0.070321515,2.0108266,0.10314382,-0.44397357,-0.048931226
"Audi$$A3 Cabriolet$$2015$$Grey$$7_4$$358$$image_2.jpg",-1.0880312,-0.53665096,-1.7944918,-0.24660963,-0.061763514,2.480193,0.14874743,3.1206229,0.036279775
"Audi$$A3 Cabriolet$$2015$$Silver$$7_4$$644$$image_5.jpg",-0.827287,-0.92563707,1.5518322,-1.3860652,-0.14107832,-0.5529496,0.038177274,0.17437653,0.0591709
"Audi$$A3 Cabriolet$$2016$$White$$7_4$$553$$image_2.jpg",-0.5849246,1.142773,1.8367329,-1.1287497,-0.39915946,2.9878097,0.19150636,1.7985009,0.024712352
"Audi$$A3$$2009$$Silver$$7_3$$824$$image_0.jpg",-1.2646656,-0.98848873,-0.7799972,-0.5671505,-0.46248704,1.5403025,0.27339303,2.1770191,0.11034082
"Audi$$A3$$2012$$White$$7_3$$1536$$image_0.jpg",-1.7469702,0.34302744,2.6115222,-0.40113914,-0.13190071,0.009099003,0.17184938,1.6916865,-0.024193535
"Audi$$A3$$2013$$White$$7_3$$1347$$image_3.jpg",-1.216701,-0.06152628,0.029400129,-0.35362753,0.06088536,0.9602865,0.06662354,3.3176079,0.034638025
"Audi$$A3$$2013$$White$$7_3$$1602$$image_0.jpg",-2.0446234,-1.1179241,2.1428785,-0.836486,-0.0700438,0.123523116,0.16067451,0.29136175,-0.08576258
"Audi$$A3$$2013$$White$$7_3$$577$$image_12.jpg",-0.6111113,-2.3246806,1.1925908,-0.0823074,0.0070277043,1.139963,-0.02190259,1.9157516,-0.02729605
"Audi$$A3$$2013$$White$$7_3$$66$$image_4.jpg",-1.7089906,-0.42146784,0.5216782,-0.64691263,-0.21031414,0.12301509,0.15220562,1.2307017,0.009670293
"Audi$$A3$$2014$$Silver$$7_3$$1969$$image_4.jpg",-1.3121548,-0.3823163,-0.025474746,-0.008982193,-0.19579454,-0.28366768,0.15042876,1.6360481,0.0015278887
"Audi$$A3$$2014$$Silver$$7_3$$776$$image_2.jpg",-1.5660628,0.21870059,1.9492241,-0.20730281,0.0053054206,0.2540135,0.05955483,-1.0930072,-0.12138474
"Audi$$A3$$2014$$Unlisted$$7_3$$922$$image_1.jpg",-0.82746685,-1.3186702,1.2860272,-1.0913149,-0.58056134,0.9934434,0.36119643,1.3605574,0.033875406
"Audi$$A3$$2014$$White$$7_3$$728$$image_0.jpg",-0.6001917,-0.42976725,-0.39823124,-0.7264544,-0.13960707,1.835848,0.24157703,4.3354,0.0049631875
"Audi$$A3$$2015$$White$$7_3$$1294$$image_0.jpg",-1.0217069,-0.75691813,-0.381674,-0.56878984,-0.17369549,2.093633,0.20761853,3.5016448,0.060279183
"Audi$$A3$$2015$$White$$7_3$$1352$$image_6.jpg",-1.8013889,-0.90773237,-0.40122482,-0.869985,-0.13844141,2.3502383,0.19853765,2.0417938,0.032120354
"Audi$$A3$$2016$$Grey$$7_3$$1041$$image_5.jpg",-0.5980748,1.1310165,1.3536439,-0.7906894,0.13908617,0.34367612,0.060236007,-0.7014777,-0.186694
"Audi$$A3$$2016$$Grey$$7_3$$1871$$image_5.jpg",-0.5324771,1.0225307,1.0390053,-0.701125,-0.23101576,0.893141,0.15620686,-0.4461256,-0.09445399
"Audi$$A3$$2016$$Silver$$7_3$$1049$$image_5.jpg",-0.4165587,1.7119681,1.5661571,-0.8983144,-0.016679708,1.3927299,0.060471654,1.0582399,-0.09674935
"Audi$$A3$$2016$$Silver$$7_3$$1423$$image_5.jpg",-0.8172134,0.65572125,0.86556363,-0.04109023,0.277954,1.2057383,-0.0023974795,-0.09322891,-0.19329256
"Audi$$A3$$2016$$Silver$$7_3$$299$$image_5.jpg",-1.5413277,-0.1499703,1.5986118,0.5133967,0.17673029,0.88647884,-0.0041472353,-0.7103912,-0.10384704
"Audi$$A3$$2016$$Silver$$7_3$$699$$image_5.jpg",-1.6235096,-0.53756225,1.1118333,0.32129171,0.16234678,-0.26953882,0.011083083,-0.45045587,-0.21737574
"Audi$$A3$$2016$$Silver$$7_3$$955$$image_5.jpg",-0.64334023,0.6127389,1.3757744,-0.022266876,0.43431464,1.2336594,-0.055410504,-0.29266813,-0.2545491
"Audi$$A3$$2016$$White$$7_3$$1985$$image_0.jpg",-0.61031336,-0.8884642,0.23456594,-0.6007605,0.21261694,1.4263026,0.032738194,1.3857715,-0.080851875
"Audi$$A3$$2016$$White$$7_3$$525$$image_13.jpg",-0.55969405,0.7832598,2.5470881,-0.5795633,-0.3918562,2.2300885,0.23142959,0.17553931,0.005851997
"Audi$$A3$$2017$$Grey$$7_3$$1025$$image_5.jpg",-0.71875185,1.1910309,0.6959559,-0.48627964,0.08164109,0.7081463,0.040170796,-0.21058352,-0.16257158
"Audi$$A3$$2017$$Grey$$7_3$$159$$image_6.jpg",-0.72421205,0.63657355,1.0790511,-0.78576916,-0.11530383,0.28296083,0.17635103,-0.33396873,-0.21593057
"Audi$$A3$$2017$$Grey$$7_3$$1913$$image_5.jpg",-1.3162206,0.58798194,0.6081109,-0.45206624,-0.15242948,-0.31413147,0.15483075,0.51147413,-0.022128524
"Audi$$A3$$2017$$Grey$$7_3$$1993$$image_6.jpg",-0.6274098,1.2287983,1.1820575,-0.6602498,0.20993531,0.23583762,0.08243872,0.5104418,-0.21206991
"Audi$$A3$$2017$$Silver$$7_3$$931$$image_5.jpg",-0.16293925,0.37677586,1.6382402,-0.7699636,0.18966164,1.1777166,-0.014547272,-0.27477524,-0.13268636
"Audi$$A3$$2017$$Silver$$7_3$$966$$image_2.jpg",-0.25299385,0.8863331,1.7458918,-1.1593245,-0.5466693,1.4005753,0.26731235,1.068428,0.048515245
"Audi$$A3$$2017$$White$$7_3$$1119$$image_2.jpg",-0.74611527,0.5684178,2.166778,-1.1934248,0.027238924,0.8455704,0.18043374,1.3507098,-0.21317337
"Audi$$A3$$2017$$White$$7_3$$155$$image_5.jpg",-0.3460727,0.90557283,2.8476217,-1.0440179,-0.25346646,1.4514924,0.147018,0.7780044,-0.09540877
"Audi$$A3$$2017$$Yellow$$7_3$$519$$image_20.jpg",-0.19916177,0.046603035,2.3618162,-0.47564384,0.2988059,0.3283584,-0.041889884,0.5637692,-0.21054842
"Audi$$A4 Allroad$$2015$$White$$7_6$$159$$image_1.jpg",-0.71159744,0.18935034,1.1551255,-0.1459511,-0.13596697,0.08325724,0.20130138,0.11786313,-0.12966989
"Audi$$A4 Avant$$2007$$Silver$$7_7$$417$$image_0.jpg",-1.2062892,-0.4500036,1.81981,-0.33689138,-0.06459314,0.8656798,0.1719342,-0.2953376,-0.18549447
"Audi$$A4 Avant$$2009$$Silver$$7_7$$5$$image_2.jpg",-2.1021357,-0.03932438,-0.8751968,1.1186259,-0.30078813,-0.6712695,0.12200867,1.0579828,0.039070375
"Audi$$A4 Avant$$2009$$Silver$$7_7$$551$$image_6.jpg",-1.276733,-0.42913544,-0.57788146,-0.6790071,-0.7862652,-0.3978721,0.45595685,1.596265,0.11352226
"Audi$$A4 Avant$$2009$$Silver$$7_7$$86$$image_0.jpg",-1.8341688,-0.47930422,-0.6653143,-0.5966102,-0.312334,1.2016379,0.18147005,1.0887802,0.09285691
"Audi$$A4 Avant$$2010$$Grey$$7_7$$428$$image_0.jpg",-1.8149123,-0.34294325,0.2749165,-0.0278843,0.03039297,2.9781377,0.06761651,0.25959215,-0.022377146
"Audi$$A4 Avant$$2012$$White$$7_7$$797$$image_0.jpg",-1.587828,-0.35252997,1.2970324,-0.5156377,0.088939026,-0.5131938,0.112976715,1.2698854,-0.10145374
"Audi$$A4 Avant$$2013$$Silver$$7_7$$657$$image_3.jpg",-1.3694229,-1.4329294,2.0871258,-0.697931,-0.39669776,0.6152722,0.15251227,1.2490275,0.12493665
"Audi$$A4 Avant$$2013$$White$$7_7$$140$$image_6.jpg",-1.6486254,-1.8225392,1.9775511,-1.3004125,-0.29040578,0.21879111,0.1915834,0.20299274,-0.06149166
"Audi$$A4 Avant$$2014$$Grey$$7_7$$213$$image_5.jpg",-0.27025265,1.7281528,0.80848587,-0.30630094,-0.26551318,1.1366326,0.07642119,-0.1596569,-0.071327
"Audi$$A4 Avant$$2014$$White$$7_7$$574$$image_8.jpg",-0.89616555,-0.47855672,1.2747113,-0.8104587,-0.16161682,1.6056974,0.18642282,1.3833,-0.034211315
"Audi$$A4 Avant$$2015$$Silver$$7_7$$620$$image_6.jpg",-2.2809262,-0.13821195,1.4049249,-0.34822702,-0.02454209,0.66795,0.060701832,-0.12835507,-0.06159947
"Audi$$A4 Avant$$2015$$White$$7_7$$147$$image_6.jpg",-2.2537737,-0.36251342,1.1569312,-0.5630557,-0.121784866,0.9681805,0.115765154,0.65782666,-0.004165316
"Audi$$A4 Avant$$2015$$White$$7_7$$15$$image_6.jpg",-2.2075408,-1.1244017,1.4634926,-0.56373626,-0.26655,1.2448639,0.21876997,1.6810342,0.06505604
"Audi$$A4 Avant$$2015$$White$$7_7$$269$$image_6.jpg",-2.3823762,-0.7359294,1.2691265,-0.48314154,-0.15881963,0.6932186,0.09349393,1.0667738,0
"Audi$$A4 Avant$$2016$$White$$7_7$$42$$image_5.jpg",-1.1878923,1.5911622,1.3664562,-0.8809173,0.13530809,1.2327925,0.074154384,1.3702174,0
"Audi$$A4 Avant$$2016$$White$$7_7$$99$$image_4.jpg",-0.6986902,1.2259454,0.811342,-0.26494044,0.25791633,1.4006926,0.0060548726,2.6947205,0
"Audi$$A4 Avant$$2017$$White$$7_7$$23$$image_5.jpg",-1.3387516,1.7259473,1.828977,-0.54072124,-0.09225753,0.09974991,0.21412216,2.0470421,0
"Audi$$A4 Avant$$2017$$White$$7_7$$258$$image_3.jpg",-1.84014,0.40170893,0.23440981,-1.1065143,-0.08010678,0.9187462,0.11483975,0.4628064,0
"Audi$$A4 Avant$$2017$$White$$7_7$$589$$image_5.jpg",-1.4697438,-0.3850248,0.8630451,-0.3254218,-0.30733237,2.571225,0.20280978,2.016962,0
"Audi$$A4 Cabriolet$$2007$$Silver$$7_8$$165$$image_25.jpg",-2.0064015,1.1976112,-0.44037917,0.9588879,0.023859095,2.6302826,0.070981234,1.134263,0
"Audi$$A4$$2008$$Silver$$7_5$$463$$image_0.jpg",-0.8232043,0.5699505,-0.13972452,-0.9673372,-0.13091469,1.0785139,0.12584911,0.8593817,0
"Audi$$A4$$2009$$White$$7_5$$618$$image_0.jpg",-1.1407425,0.6592752,0.37955442,-0.9959237,-0.41166547,1.0242395,0.26909694,0.9680089,0
"Audi$$A4$$2011$$Grey$$7_5$$666$$image_2.jpg",-1.4813943,0.066977814,0.090358,1.0470849,0.35734534,-0.4144199,-0.17660245,0.44336388,0
"Audi$$A4$$2011$$Silver$$7_5$$110$$image_2.jpg",-1.3449073,0.1442493,1.8474677,-0.35177577,-0.051121432,0.6393158,0.036044993,0.15924385,0
"Audi$$A4$$2011$$Silver$$7_5$$677$$image_0.jpg",-1.7725762,0.3455885,0.048171002,-0.47213352,-0.11142166,3.0752127,0.0715201,0.058622465,0
"Audi$$A4$$2012$$Silver$$7_5$$823$$image_0.jpg",-1.3391845,-0.4889828,1.3677042,0.3373688,0.3997173,0.8607661,-0.050089814,-0.52952653,0
"Audi$$A4$$2012$$Unlisted$$7_5$$369$$image_0.jpg",-0.6629236,-0.11763156,0.3048754,-0.76614386,0.10749145,2.7584271,0.113591924,2.709994,0
"Audi$$A4$$2012$$White$$7_5$$535$$image_0.jpg",-1.9958942,0.40845674,2.2264595,-0.73777217,-0.49696258,-0.14372285,0.3485138,1.2965105,0
"Audi$$A5 Cabriolet$$2010$$White$$7_10$$406$$image_4.jpg",-1.663557,-0.026338005,0.5671487,-0.20327014,-0.18268284,2.3883312,0.13990232,1.2863232,0
"Audi$$A5 Cabriolet$$2011$$Grey$$7_10$$326$$image_5.jpg",-1.8876253,-0.13210753,1.244916,-0.1415015,-0.13334045,0.56517917,0.09405425,0.32581732,0
"Audi$$A5 Cabriolet$$2011$$Silver$$7_10$$327$$image_1.jpg",-1.5703635,-1.2989045,0.42941046,0.658554,0.10137653,0.91794246,-0.0050941873,0.122154236,0
"Audi$$A5 Cabriolet$$2011$$Silver$$7_10$$486$$image_4.jpg",-1.6154575,-0.38351196,0.9398524,0.22592124,0.16441275,0.4841734,0.050021354,-0.12732483,0
"Audi$$A5 Cabriolet$$2013$$White$$7_10$$21$$image_5.jpg",-1.8098502,-0.19363168,2.254181,0.16650401,-0.13146321,3.1998737,0.10408969,1.766059,0
"Audi$$A5 Cabriolet$$2013$$White$$7_10$$378$$image_5.jpg",-0.63948786,0.893801,1.6217598,-0.5305405,-0.07542063,3.1359718,0.10114338,1.1217885,0
"Audi$$A5 Cabriolet$$2014$$Silver$$7_10$$396$$image_2.jpg",-1.1799643,1.0757505,1.2733389,-0.87959236,-0.4092883,1.8602866,0.20498887,0.72201705,0
"Audi$$A5 Cabriolet$$2014$$White$$7_10$$239$$image_2.jpg",-0.7350149,0.6708495,2.1196885,-0.6480257,-0.14828984,1.9049282,0.08062079,1.2197598,0
"Audi$$A5 Cabriolet$$2015$$Multicolour$$7_10$$421$$image_6.jpg",-1.7729285,-0.32967368,1.9193182,-0.13434176,-0.11466126,1.3410909,0.14567947,0.8797841,0
"Audi$$A5 Cabriolet$$2015$$Silver$$7_10$$758$$image_0.jpg",-1.6106293,-0.7242026,-0.18033326,-0.8865717,-0.5575202,0.68862724,0.27813742,0.14657116,0
"Audi$$A5 Cabriolet$$2015$$Silver$$7_10$$820$$image_5.jpg",-1.1638782,0.09513312,1.1482759,0.06025629,-0.35658568,-0.040038783,0.3312909,1.0685488,0
"Audi$$A5 Cabriolet$$2017$$Multicolour$$7_10$$730$$image_17.jpg",-1.0340883,-0.22715424,0.47362462,0.10701179,-0.2933797,0.75885254,0.14029999,1.250838,0
"Audi$$A5 Cabriolet$$2017$$White$$7_10$$3$$image_4.jpg",-1.7773387,-0.951587,0.8730815,-1.366813,-0.25730807,1.7379409,0.22660048,1.3742663,0
"Audi$$A5 Cabriolet$$2017$$White$$7_10$$796$$image_2.jpg",-0.28182822,0.8530578,1.7863474,-1.229221,-0.3502758,1.3841405,0.19588497,0.85192853,0
"Audi$$A5$$2007$$Silver$$7_9$$448$$image_1.jpg",-1.5503929,0.14841366,1.7135613,-0.7636722,-0.107997656,1.9774638,0.13247642,0.08021648,0
"Audi$$A5$$2009$$White$$7_9$$311$$image_1.jpg",-1.7994246,-0.584315,1.0186961,0.24478075,-0.13859172,0.37726092,0.037289184,0.25908658,0
"Audi$$A5$$2010$$Grey$$7_9$$278$$image_4.jpg",-1.8154528,0.39578992,-0.508357,-0.45318255,-0.15653391,1.9252208,0.16751066,0.27691284,0
"Audi$$A5$$2015$$White$$7_9$$125$$image_0.jpg",-1.4242737,-0.47209212,0.37747785,0.20719226,0.030463263,2.9902778,0.10945676,1.3509666,0
"Audi$$A5$$2015$$White$$7_9$$704$$image_0.jpg",-1.443122,-0.8036414,0.65471613,-0.63918674,-0.29848415,1.5489099,0.22633356,3.1231883,0
"Audi$$A6 Allroad$$2008$$Black$$7_11$$151$$image_10.jpg",-0.11431617,1.1298801,1.6050556,-1.0187464,-0.24669878,1.541831,0.09334061,-2.923481,0
"Audi$$A6 Avant$$2008$$Silver$$7_11$$881$$image_10.jpg",-1.55861,0.5234707,1.7078451,0.3387357,-0.11667615,0.52268887,0.07217012,-0.100697264,0
"Audi$$A6 Avant$$2011$$Silver$$7_11$$1085$$image_11.jpg",-1.19547,0.1499322,0.37009564,0.18390921,0.044828195,3.3470101,0.038365953,-0.14782341,0
"Audi$$A6 Avant$$2013$$White$$7_11$$711$$image_7.jpg",-0.4075854,1.1245838,0.7474441,-1.1352315,-0.11865418,3.2137327,0.16831127,1.6354705,0
"Audi$$A6 Avant$$2013$$White$$7_11$$976$$image_2.jpg",-1.5984476,-0.903062,0.05745106,-0.6971319,-0.20672202,1.560994,0.27646115,3.4733648,0
