"file_name","V3","V7","V8","V9","V12","V14","V15","V18","V20"
"Alfa Romeo$$Giulia$$2019$$White$$4_10$$180$$image_5.jpg",-0.41778705,-2.6737893,0.008790141,1.2711853,-0.06987531,0.5818905,-0.8862118,1.6244019,1.1636807
"Alfa Romeo$$Giulietta$$2010$$White$$4_11$$226$$image_1.jpg",0.0138557255,-0.2013145,0.01045285,0.22920856,-0.06469828,-0.98296124,0.67977446,1.1384133,2.047336
"Alfa Romeo$$Giulietta$$2011$$Silver$$4_11$$124$$image_1.jpg",-0.7686634,-1.9236624,0.009727864,1.1040187,-0.07195498,0.044962738,0.4915083,2.2150526,1.0492451
"Alfa Romeo$$Giulietta$$2013$$White$$4_11$$138$$image_1.jpg",-0.52703476,-1.1566689,0.09702095,1.8994956,-0.069050305,0.97410905,1.014032,0.8628376,0.9472016
"Alfa Romeo$$Giulietta$$2015$$Silver$$4_11$$64$$image_0.jpg",-2.001677,-0.14975415,0.0854721,0.9491925,-0.021881057,0.06266707,0.39761525,0.62694734,0.10640544
"Alfa Romeo$$Giulietta$$2015$$White$$4_11$$304$$image_9.jpg",-0.5207491,-0.4968387,0.052614056,0.085466586,-0.05754309,-1.1523978,1.3228284,1.0851293,1.5023918
"Alfa Romeo$$Giulietta$$2015$$White$$4_11$$34$$image_12.jpg",-0.3215784,-0.21236429,-0.011745522,-0.3497148,-0.07800993,-1.1428804,0.5164616,1.3462583,1.919209
"Alfa Romeo$$Giulietta$$2015$$White$$4_11$$34$$image_22.jpg",-0.03775409,-0.26455233,0.021278465,-0.04166069,-0.054611444,-1.4254335,0.9510482,1.1767275,1.4607089
"Alfa Romeo$$Giulietta$$2016$$White$$4_11$$125$$image_6.jpg",-0.8237599,-2.2677734,0.033369943,0.9979911,-0.049881354,-1.204592,0.26247397,1.9216516,-0.062302005
"Alfa Romeo$$Giulietta$$2017$$White$$4_11$$303$$image_2.jpg",0.60680854,-0.81185275,0.028277958,-0.257561,-0.072398275,-1.0284861,1.0257496,1.9551965,1.3475282
"Alfa Romeo$$MiTo$$2009$$Silver$$4_14$$265$$image_1.jpg",-0.24413924,-1.187524,0.090864755,0.731836,-0.06550119,1.8106326,1.5373315,1.3034117,0.6186127
"Alfa Romeo$$MiTo$$2012$$White$$4_14$$288$$image_7.jpg",1.4016317,0.94627285,0.15947509,1.2694283,-0.018394036,-0.9480864,1.7278514,0.87540644,1.5699505
"Alfa Romeo$$MiTo$$2015$$White$$4_14$$106$$image_1.jpg",1.1549633,-0.24746267,0.073812746,-0.23006335,-0.070836924,0.19815019,1.8473879,1.0105722,1.1123625
"Alfa Romeo$$MiTo$$2017$$White$$4_14$$334$$image_12.jpg",1.1298739,-0.9824591,-0.0032490399,-1.6442871,-0.14500883,-0.2382851,1.2765504,1.1694752,0.5639568
"Alfa Romeo$$MiTo$$2017$$White$$4_14$$71$$image_0.jpg",-0.53615856,-0.9638408,0.010150043,-0.58735937,-0.06835272,0.9953055,0.449726,1.6454645,0.42376104
"Audi$$A1$$2010$$White$$7_1$$130$$image_2.jpg",-0.11251142,-1.8419942,0.07066757,-1.1369689,-0.14416716,0.3598052,0.9981105,0.8494278,1.2425772
"Audi$$A1$$2011$$White$$7_1$$332$$image_0.jpg",0.5419453,-1.2579157,0.11802922,1.1908458,-0.07256206,-0.30301043,1.1682739,0.035767954,0.21375896
"Audi$$A1$$2012$$White$$7_1$$649$$image_0.jpg",0.23544206,0.1521349,0.11786994,1.3085674,0.034085378,-2.317869,1.981319,0.2745929,0.43373936
"Audi$$A1$$2013$$Silver$$7_1$$10$$image_5.jpg",1.1798092,0.54228145,0.1506315,1.1228936,0.014496593,-1.7968954,1.734391,0.25895515,0.60097533
"Audi$$A1$$2013$$Silver$$7_1$$156$$image_7.jpg",-0.6160577,-2.157666,0.025962742,-0.055424117,-0.11267462,-1.6663333,0.8589987,1.1851327,-0.17256835
"Audi$$A1$$2013$$White$$7_1$$248$$image_0.jpg",0.43404928,-1.3134767,0.07812251,0.8124592,-0.058257706,-0.62017196,0.6736016,0.547928,0.48253435
"Audi$$A1$$2013$$White$$7_1$$508$$image_0.jpg",-0.10267242,-1.5306726,0.10315771,-0.1959953,-0.09478354,-0.14713264,1.4978172,1.3846852,-0.072850704
"Audi$$A1$$2014$$Multicolour$$7_1$$92$$image_5.jpg",-0.66194695,-2.606228,0.08524311,-0.17528719,-0.05816678,-1.0165504,0.51645195,0.11105452,-0.14236856
"Audi$$A1$$2014$$Silver$$7_1$$157$$image_15.jpg",-1.4002756,-1.3919374,0.06610568,1.1958523,-0.022614965,-1.1816217,0.17084548,0.46741307,-0.46876103
"Audi$$A1$$2014$$Silver$$7_1$$157$$image_5.jpg",-1.4002756,-1.3919374,0.06610568,1.1958523,-0.022614965,-1.1816217,0.17084548,0.46741307,-0.46876103
"Audi$$A1$$2015$$White$$7_1$$168$$image_0.jpg",0.19009052,-1.6902717,0.14430115,1.3501893,-0.033650517,-0.12729031,0.64080435,-0.48923972,0.31307384
"Audi$$A1$$2015$$White$$7_1$$271$$image_5.jpg",-0.97961587,-2.4530947,0.008180009,-0.49094984,-0.10409043,-0.9442136,0.17132156,0.69970846,1.1852164
"Audi$$A1$$2015$$White$$7_1$$563$$image_5.jpg",-1.426113,-2.3168101,0.03737423,1.3557194,0.038052343,-1.3259108,-0.23023047,0.596955,-0.68472564
"Audi$$A1$$2016$$White$$7_1$$882$$image_2.jpg",-1.3567036,-2.773329,-0.030935468,-0.37388536,-0.04600946,-2.1436036,-0.31532836,0.63264686,1.1648164
"Audi$$A1$$2017$$White$$7_1$$715$$image_5.jpg",-0.67674947,-1.2545787,0.104063146,1.018538,-0.007322086,-1.8058902,1.2744184,1.2553368,-0.44856068
"Audi$$A1$$2017$$White$$7_1$$870$$image_5.jpg",-0.45673582,-2.8988628,-0.025086718,-0.7885907,-0.120253555,-2.307739,-0.051806122,0.17042045,0.94591063
"Audi$$A1$$2017$$White$$7_1$$924$$image_0.jpg",0.36552045,-3.1128302,0.028590454,-1.5871254,-0.15841258,-1.4751213,0.8877878,-0.060952563,0.76829195
"Audi$$A1$$2017$$White$$7_1$$974$$image_1.jpg",-0.22033432,-0.41183618,0.04380528,-0.12359356,-0.055237606,-1.494579,1.3146023,0.013974855,1.5091822
"Audi$$A3 Cabriolet$$2011$$White$$7_4$$58$$image_1.jpg",-0.31832448,-1.2356108,0.1685074,3.8318577,0.06650616,-2.1699848,0.011491208,-0.11850517,-1.0709649
"Audi$$A3 Cabriolet$$2011$$White$$7_4$$58$$image_2.jpg",-0.62495303,-1.714216,0.1243293,2.9942596,0.020566182,-2.624448,-0.08617027,-0.14015932,-1.357317
"Audi$$A3 Cabriolet$$2013$$White$$7_4$$570$$image_3.jpg",0.073512375,-2.0334826,0.16828085,2.6470616,-0.039436765,-0.47544095,1.7300371,0.40846452,1.0298787
"Audi$$A3 Cabriolet$$2014$$White$$7_4$$578$$image_2.jpg",0.0075440854,0.4475114,0.07875665,2.4342427,0.028461644,-2.0240114,-0.508522,-0.18892087,0.12873666
"Audi$$A3 Cabriolet$$2015$$Grey$$7_4$$358$$image_2.jpg",0.16588572,-3.3700356,0.10036385,1.6586355,-0.07825034,1.606939,0.66804904,0.10468339,1.6603652
"Audi$$A3 Cabriolet$$2015$$Silver$$7_4$$644$$image_5.jpg",-0.2756826,0.28510207,0.09911481,-0.4623817,-0.07802202,-2.120819,2.008257,0.07786875,0.7906138
"Audi$$A3 Cabriolet$$2016$$White$$7_4$$553$$image_2.jpg",-1.2305033,-2.258459,0.11694523,3.2291965,0.05438458,-1.5242623,-0.086272225,0.52218574,0.12274644
"Audi$$A3$$2009$$Silver$$7_3$$824$$image_0.jpg",0.70623493,-2.1928887,0.07232398,1.1466995,-0.0607996,0.90076005,1.5919487,1.3017236,1.4818681
"Audi$$A3$$2012$$White$$7_3$$1536$$image_0.jpg",-0.77929544,-1.7044781,-0.05290743,-0.18121877,-0.025310798,-3.1104789,0.22848599,0.4205425,1.5958954
"Audi$$A3$$2013$$White$$7_3$$1347$$image_3.jpg",-0.35162774,-3.2233613,0.08630886,0.87184685,-0.09024317,-0.34635317,0.30892113,-0.23518145,1.3314681
"Audi$$A3$$2013$$White$$7_3$$1602$$image_0.jpg",0.18717767,0.04933384,0.061762966,0.6077437,0.0046345536,-2.5770807,1.2477194,0.43775526,2.2517555
"Audi$$A3$$2013$$White$$7_3$$577$$image_12.jpg",1.8009068,-1.7392002,0.12960438,1.2082433,-0.0061224345,-1.5457374,1.9314319,-0.48672494,0.742716
"Audi$$A3$$2013$$White$$7_3$$66$$image_4.jpg",-0.53399056,-1.2616249,0.05879382,0.14773935,-0.09942483,-0.8312565,1.1655556,-0.017284146,1.7391332
"Audi$$A3$$2014$$Silver$$7_3$$1969$$image_4.jpg",0.32465398,-1.6630962,0.04092914,-0.40888125,-0.12951961,-0.54954916,0.5740947,0.4880402,1.2736226
"Audi$$A3$$2014$$Silver$$7_3$$776$$image_2.jpg",-0.4420003,1.4255527,0.047558494,0.687398,-0.03695344,-2.1783915,0.10843392,0.031363707,1.6005049
"Audi$$A3$$2014$$Unlisted$$7_3$$922$$image_1.jpg",-0.13322544,-1.2993284,0.13130498,1.016955,-0.06919684,-1.5130118,1.9485761,1.2054733,0.94873077
"Audi$$A3$$2014$$White$$7_3$$728$$image_0.jpg",0.34180903,-4.247125,0.07090635,1.3392199,-0.05919435,0.3789669,0.6142712,0.27021202,0.69964147
"Audi$$A3$$2015$$White$$7_3$$1294$$image_0.jpg",0.40854204,-3.4919226,0.07289521,1.6391582,-0.08112617,0.2588223,0.95936567,-0.07104733,1.1440783
"Audi$$A3$$2015$$White$$7_3$$1352$$image_6.jpg",-0.1770287,-2.0033963,0.1320431,2.2658038,-0.06572775,0.41558322,1.5522171,0.44062722,1.9413921
"Audi$$A3$$2016$$Grey$$7_3$$1041$$image_5.jpg",-1.6300751,0.95210546,0.06702152,0.41667414,-0.021216406,-1.450411,0.38121885,-0.17194726,0.566622
"Audi$$A3$$2016$$Grey$$7_3$$1871$$image_5.jpg",-1.7697849,0.78009826,0.09715688,1.014357,-0.004987994,-1.0583996,0.3085228,0.4339294,0.40616244
"Audi$$A3$$2016$$Silver$$7_3$$1049$$image_5.jpg",-1.8093189,-1.2530358,0.09729859,1.4795338,0.034590945,-1.510262,-0.22366968,-0.08485257,0.024842102
"Audi$$A3$$2016$$Silver$$7_3$$1423$$image_5.jpg",-0.8429848,0.2563669,0.08483106,1.4450978,0.0046011936,-0.8868414,0.09160344,-0.46336094,0.6758864
"Audi$$A3$$2016$$Silver$$7_3$$299$$image_5.jpg",0.25267997,0.9095194,0.04423029,1.2925224,0.027696455,-1.9518774,-0.13449746,-0.1742196,1.3932124
"Audi$$A3$$2016$$Silver$$7_3$$699$$image_5.jpg",0.4873148,0.95349216,0.072356135,-0.026061378,-0.049716756,-1.6102115,0.3246454,-0.2233441,1.711242
"Audi$$A3$$2016$$Silver$$7_3$$955$$image_5.jpg",-0.5889317,0.38274676,0.07876119,1.4705828,0.03106366,-1.2997531,-0.1155785,-1.0239227,0.5432197
"Audi$$A3$$2016$$White$$7_3$$1985$$image_0.jpg",-0.0332897,-1.4876262,0.13781406,1.5233868,-0.052874602,-0.29343846,1.3569891,-0.2075594,0.85797673
"Audi$$A3$$2016$$White$$7_3$$525$$image_13.jpg",-0.66980743,-0.6502542,0.08757115,2.573772,0.035665005,-2.5363557,-0.097428784,0.050810825,-0.066983506
"Audi$$A3$$2017$$Grey$$7_3$$1025$$image_5.jpg",-1.2366813,0.3247875,0.053394504,0.8473823,-0.0044467766,-0.72312593,0.050285935,-0.13674018,0.6748237
"Audi$$A3$$2017$$Grey$$7_3$$159$$image_6.jpg",-1.2235336,0.73933583,0.06708171,0.46412006,-0.030379357,-1.3450307,0.5613843,-0.01132082,0.7750103
"Audi$$A3$$2017$$Grey$$7_3$$1913$$image_5.jpg",-0.8451894,-0.21942249,0.038503654,-0.34154746,-0.09304499,-1.105848,0.4460888,0.49371085,1.3513068
"Audi$$A3$$2017$$Grey$$7_3$$1993$$image_6.jpg",-1.6894916,-0.12676403,0.059669033,0.20401701,-0.016180476,-1.4790436,0.20966569,-0.11552142,0.52041334
"Audi$$A3$$2017$$Silver$$7_3$$931$$image_5.jpg",-1.11502,0.4385463,0.07614657,1.4469498,0.03734819,-1.4620957,0.2283552,-0.6335434,-0.015191313
"Audi$$A3$$2017$$Silver$$7_3$$966$$image_2.jpg",-1.3688058,-1.3018848,0.084308915,1.528643,0.0273425,-1.8754078,0.62419647,0.4866493,0.018870149
"Audi$$A3$$2017$$White$$7_3$$1119$$image_2.jpg",-1.3075342,-1.5632252,0.036428683,0.9169196,0.015343396,-2.4078836,0.56866497,0.12901329,0.3456001
"Audi$$A3$$2017$$White$$7_3$$155$$image_5.jpg",-1.3920819,-1.0846078,0.006219374,1.5831565,0.023171203,-2.7375033,0.059009038,0.30003002,-0.29017603
"Audi$$A3$$2017$$Yellow$$7_3$$519$$image_20.jpg",-0.53752196,-0.48545432,0.026782764,0.358036,0.021949714,-2.7466307,0.67232686,-0.60804003,-0.04255263
"Audi$$A4 Allroad$$2015$$White$$7_6$$159$$image_1.jpg",-0.80072033,0.08618596,0.056738555,0.1739034,-0.05129821,-1.5080914,0.44170535,0.55481523,0.7730762
"Audi$$A4 Avant$$2007$$Silver$$7_7$$417$$image_0.jpg",-0.21725193,0.570693,0.05701162,1.1817868,-0.009449197,-2.2128823,0.81073695,0.17819898,1.182048
"Audi$$A4 Avant$$2009$$Silver$$7_7$$5$$image_2.jpg",0.549576,-1.2302642,-0.014334815,-0.94055825,-0.14171362,0.30666927,-0.14425743,0.3619858,1.9393106
"Audi$$A4 Avant$$2009$$Silver$$7_7$$551$$image_6.jpg",-0.08540292,-1.7982782,0.05297748,-0.58962226,-0.15261255,0.2692615,1.4093169,1.2592325,1.2610372
"Audi$$A4 Avant$$2009$$Silver$$7_7$$86$$image_0.jpg",-0.3014013,-1.150566,0.0726922,1.2132066,-0.06314974,0.67213595,1.1863655,0.74701506,1.9382417
"Audi$$A4 Avant$$2010$$Grey$$7_7$$428$$image_0.jpg",-0.014833391,-0.33880126,0.11188052,3.107265,0.008415172,-0.129224,0.3552757,0.09761345,1.8040544
"Audi$$A4 Avant$$2012$$White$$7_7$$797$$image_0.jpg",-0.42512333,-1.2453129,0.017236931,-0.5096937,-0.07801555,-1.7811334,0.5696102,0.019432733,1.7645772
"Audi$$A4 Avant$$2013$$Silver$$7_7$$657$$image_3.jpg",0.74504817,-1.0877314,0.12862279,0.977994,0.012749547,-2.4370868,1.7948736,-0.15172619,1.2790905
"Audi$$A4 Avant$$2013$$White$$7_7$$140$$image_6.jpg",0.32744852,0.15770766,0.12172404,0.75681216,-0.040212974,-2.476669,2.2301865,0.34725717,1.8396115
"Audi$$A4 Avant$$2014$$Grey$$7_7$$213$$image_5.jpg",-1.5691861,0.39536896,0.0813993,1.2681686,0.018228604,-0.6505999,-0.47763795,0.3910418,0.081615835
"Audi$$A4 Avant$$2014$$White$$7_7$$574$$image_8.jpg",0.09084526,-1.407951,0.13220404,1.8388523,0.01783442,-1.4789699,1.012761,0.526597,0.90534186
"Audi$$A4 Avant$$2015$$Silver$$7_7$$620$$image_6.jpg",-0.096336216,0.46381927,0.05034849,1.1402562,0.009438107,-1.629432,0.55046093,-0.013991883,2.4734716
"Audi$$A4 Avant$$2015$$White$$7_7$$147$$image_6.jpg",-0.22836249,-0.42457432,0.083375126,1.2726878,-0.023518397,-1.4717504,0.9143268,0.25343558,2.3548143
"Audi$$A4 Avant$$2015$$White$$7_7$$15$$image_6.jpg",0.22889215,-1.4754659,0.08745346,1.4784105,-0.020382559,-1.6706085,1.3503863,0.38766855,2.2864008
"Audi$$A4 Avant$$2015$$White$$7_7$$269$$image_6.jpg",0.14792274,-0.9324294,0.07332969,0.91977197,-0.022574363,-1.4811333,1.0514787,0.23478554,2.6710672
"Audi$$A4 Avant$$2016$$White$$7_7$$42$$image_5.jpg",-1.9464737,-1.4462234,0.088985294,1.1539097,0.056115046,-1.5870146,-0.14372648,-0.08573731,1.0314794
"Audi$$A4 Avant$$2016$$White$$7_7$$99$$image_4.jpg",-0.9041622,-2.6073556,0.07118976,0.9255994,-0.0027316902,-0.91924113,-0.5683562,-0.44065532,0.6402704
"Audi$$A4 Avant$$2017$$White$$7_7$$23$$image_5.jpg",-1.6908563,-1.911767,0.024280803,-0.2952458,-0.007434139,-2.1237404,-0.4042673,0.58513576,1.2323138
"Audi$$A4 Avant$$2017$$White$$7_7$$258$$image_3.jpg",-1.0958377,-0.19357836,0.031331018,1.0079496,-0.041659385,-0.42676803,1.0281065,0.21937731,2.0966754
"Audi$$A4 Avant$$2017$$White$$7_7$$589$$image_5.jpg",0.14490958,-2.2374053,0.10440587,2.669414,-0.010223841,-0.7977928,0.7238876,0.5558011,1.5663669
"Audi$$A4 Cabriolet$$2007$$Silver$$7_8$$165$$image_25.jpg",-0.45401075,-1.0441738,0.089190654,2.1454768,0.027182112,0.6588688,-1.1358312,0.036078673,1.9822642
"Audi$$A4$$2008$$Silver$$7_5$$463$$image_0.jpg",-1.3828598,-0.7799061,0.1017539,1.0558952,-0.019732019,0.04745439,0.80724025,0.40934184,0.7579072
"Audi$$A4$$2009$$White$$7_5$$618$$image_0.jpg",-1.4286605,-0.9817906,0.09034446,1.0507904,-0.04528182,-0.53450215,0.8477704,0.8292789,1.040754
"Audi$$A4$$2011$$Grey$$7_5$$666$$image_2.jpg",0.23207173,-0.40558863,0.008690139,-0.3691143,-0.08860139,-0.39032823,-0.2503222,-0.44493595,1.3216021
"Audi$$A4$$2011$$Silver$$7_5$$110$$image_2.jpg",-0.30941328,-0.017319435,0.08823992,1.1328055,0.022224689,-2.1671882,0.33928302,0.12182862,1.3246856
"Audi$$A4$$2011$$Silver$$7_5$$677$$image_0.jpg",-0.7355889,-0.040480226,0.13166444,3.3333936,-0.020368611,0.23925851,0.36665356,0.32069185,1.9532288
"Audi$$A4$$2012$$Silver$$7_5$$823$$image_0.jpg",0.6277859,0.6427611,0.07176582,1.370215,0.013325805,-1.5820075,0.45619017,-0.4720599,1.213706
"Audi$$A4$$2012$$Unlisted$$7_5$$369$$image_0.jpg",-0.52746433,-2.7221987,0.1487986,2.425099,0.038060606,-0.17905954,0.4583208,-0.32404608,0.6238929
"Audi$$A4$$2012$$White$$7_5$$535$$image_0.jpg",-1.3201635,-1.114055,0.0027085152,-0.11090817,-0.007445967,-2.8032815,0.8979017,0.6166701,2.0226638
"Audi$$A5 Cabriolet$$2010$$White$$7_10$$406$$image_4.jpg",-0.12378378,-1.3991282,0.12995036,2.5175762,-0.0023293253,-0.4475742,0.27580526,0.34645262,1.5474981
"Audi$$A5 Cabriolet$$2011$$Grey$$7_10$$326$$image_5.jpg",-0.1716867,-0.15015638,0.05020328,0.85952884,-0.03484366,-1.5496241,0.5914843,0.4983844,1.9813756
"Audi$$A5 Cabriolet$$2011$$Silver$$7_10$$327$$image_1.jpg",0.92493016,0.2055811,0.07790654,1.2100965,-0.019404417,-0.6897124,0.8779971,-0.18573599,1.5631324
"Audi$$A5 Cabriolet$$2011$$Silver$$7_10$$486$$image_4.jpg",-0.06616941,0.48340553,0.061735637,0.71322554,-0.050320074,-1.1720248,0.47081807,0.11538089,1.7049844
"Audi$$A5 Cabriolet$$2013$$White$$7_10$$21$$image_5.jpg",0.38671082,-2.1849391,0.10159063,3.386318,0.048826717,-2.033397,-0.28076425,-0.1025592,1.5581357
"Audi$$A5 Cabriolet$$2013$$White$$7_10$$378$$image_5.jpg",-0.837512,-1.4511498,0.14828691,3.6647754,0.064303406,-1.389812,-0.19940785,0.04984088,0.3149863
"Audi$$A5 Cabriolet$$2014$$Silver$$7_10$$396$$image_2.jpg",-1.174564,-0.7997415,0.127172,2.225749,0.0189463,-1.3680954,0.38712764,0.62573427,1.1210386
"Audi$$A5 Cabriolet$$2014$$White$$7_10$$239$$image_2.jpg",-0.62803453,-1.5419494,0.094745286,2.064773,0.017452175,-2.1325603,0.16057143,-0.091034345,0.47357643
"Audi$$A5 Cabriolet$$2015$$Multicolour$$7_10$$421$$image_6.jpg",-0.032125562,-0.78682023,0.09592148,1.5909575,0.016968096,-2.0967884,0.44807452,0.09553171,1.60478
"Audi$$A5 Cabriolet$$2015$$Silver$$7_10$$758$$image_0.jpg",-0.47812325,-0.009822303,0.05239919,0.77694106,-0.07021273,0.08563374,1.8670015,0.89484835,2.0164418
"Audi$$A5 Cabriolet$$2015$$Silver$$7_10$$820$$image_5.jpg",-0.11299002,-1.0038682,0.038219333,0.021680258,-0.07368304,-1.7222954,0.29679427,0.8584842,1.2437296
"Audi$$A5 Cabriolet$$2017$$Multicolour$$7_10$$730$$image_17.jpg",0.07635653,-0.97658426,0.05705449,0.7853654,-0.028179942,-0.6656997,0.83499783,0.71257347,1.46686
"Audi$$A5 Cabriolet$$2017$$White$$7_10$$3$$image_4.jpg",-0.16500755,-1.423582,0.12954533,2.0839343,-0.0056085717,-1.1527759,1.8768264,0.27871135,1.8628892
"Audi$$A5 Cabriolet$$2017$$White$$7_10$$796$$image_2.jpg",-1.1981038,-1.0602989,0.07539554,1.5917039,0.0066399407,-2.0405207,0.7460771,0.2652987,-0.06756796
"Audi$$A5$$2007$$Silver$$7_9$$448$$image_1.jpg",-0.748621,-0.09889369,0.11596245,2.5231385,0.05038943,-1.6333576,0.20413288,0.0713088,1.4369149
"Audi$$A5$$2009$$White$$7_9$$311$$image_1.jpg",0.35921195,-0.12717278,0.052564524,0.75428605,-0.046879806,-1.5500165,0.7615798,0.43987924,1.7208574
"Audi$$A5$$2010$$Grey$$7_9$$278$$image_4.jpg",-0.8196934,-0.17459826,0.070052564,1.9937576,-0.030402234,0.588932,0.7371661,0.14843124,2.0525913
"Audi$$A5$$2015$$White$$7_9$$125$$image_0.jpg",0.44908524,-1.3065513,0.10286302,2.8135855,0.029197792,-0.17511603,0.08560397,-0.20134445,1.5311227
"Audi$$A5$$2015$$White$$7_9$$704$$image_0.jpg",0.29542828,-3.1946766,0.05988592,1.4900384,-0.063060515,-0.78020465,1.0856961,0.4738603,1.6663086
"Audi$$A6 Allroad$$2008$$Black$$7_11$$151$$image_10.jpg",-1.5246412,3.3416684,0.1153911,2.088633,-0.042608276,-1.2113026,0.11705254,0.5006697,-0.5108695
"Audi$$A6 Avant$$2008$$Silver$$7_11$$881$$image_10.jpg",-0.74196386,0.28273934,0.0036152508,0.8066645,-0.0002003815,-1.9492805,-0.5617394,0.26222023,1.7023451
"Audi$$A6 Avant$$2011$$Silver$$7_11$$1085$$image_11.jpg",-0.13980107,0.075519755,0.1225205,3.43892,0.034326456,0.0019872962,-0.25161505,-0.119737856,1.3814055
"Audi$$A6 Avant$$2013$$White$$7_11$$711$$image_7.jpg",-1.3240608,-1.9231914,0.1709258,3.112668,0.06570447,-0.3540798,0.13820207,-0.068576954,0.32435483
