"file_name","V1","V4","V8","V10","V12","V13","V16","V19","V20"
"Audi$$A3 Cabriolet$$2014$$White$$7_4$$578$$image_2.jpg",0,-1.2689371,1.8288794,1.6334397,0.8496071,0.36570355,0.075931005,-0.12580313,-0.4308303
"Audi$$A3 Cabriolet$$2015$$Grey$$7_4$$358$$image_2.jpg",0,2.6141076,2.1855154,-2.4335153,1.0579454,-0.063266106,0.10364655,0.018610485,0.45163813
"Audi$$A3 Cabriolet$$2015$$Silver$$7_4$$644$$image_5.jpg",0,-1.8769695,-0.0012252713,0.097201,0.56801736,0.0007972056,-0.014359795,1.3311977,1.4447285
"Audi$$A3 Cabriolet$$2016$$White$$7_4$$553$$image_2.jpg",0,-0.7200626,3.6667414,0.020721491,0.7548089,-0.4418799,0.095761396,1.2993541,-1.1003522
"Audi$$A3$$2009$$Silver$$7_3$$824$$image_0.jpg",0,1.4716258,1.3662995,-1.5185318,1.1685432,-0.64702475,0.041431375,-0.07149179,1.209401
"Audi$$A3$$2012$$White$$7_3$$1536$$image_0.jpg",0,-2.3930898,1.4411973,-1.2771709,1.4486166,-0.39880833,0.1222953,0.37179285,-0.040146492
"Audi$$A3$$2013$$White$$7_3$$1347$$image_3.jpg",0,0.15452905,1.8816053,-2.4585345,1.3985059,0.528186,0.13870808,0.26199442,0.026034186
"Audi$$A3$$2013$$White$$7_3$$1602$$image_0.jpg",0,-1.9966877,0.90030694,0.13310677,1.7654915,-0.2740828,0.074210055,0.31243294,1.5395411
"Audi$$A3$$2013$$White$$7_3$$577$$image_12.jpg",0,-0.785085,1.7978393,-0.95087504,0.82154596,0.72448754,0.040667087,-0.13760467,2.31952
"Audi$$A3$$2013$$White$$7_3$$66$$image_4.jpg",0,-0.6713928,0.6804114,-1.0414742,1.8227379,0.28674647,0.09829901,0.40432167,0.86448675
"Audi$$A3$$2014$$Silver$$7_3$$1969$$image_4.jpg",0,-0.28854406,0.4099147,-1.628999,1.4085262,0.1724536,0.11237853,-0.17359926,0.35242245
"Audi$$A3$$2014$$Silver$$7_3$$776$$image_2.jpg",0,-1.8705187,0.5019018,1.3637662,1.5026944,0.3808766,0.08832284,0.17537035,-0.0003577303
"Audi$$A3$$2014$$Unlisted$$7_3$$922$$image_1.jpg",0,-0.91539544,1.6364509,-0.82463044,0.7315347,-0.75719625,0.03719736,0.6049424,1.4229386
"Audi$$A3$$2014$$White$$7_3$$728$$image_0.jpg",0,0.8827233,2.6639833,-3.2608185,0.64783096,-0.059003547,0.2077153,0.15412748,0.46343285
"Audi$$A3$$2015$$White$$7_3$$1294$$image_0.jpg",0,1.0855734,2.537405,-2.627936,1.0105586,0.14080083,0.11229469,0.27734685,0.7059196
"Audi$$A3$$2015$$White$$7_3$$1352$$image_6.jpg",0,1.4028149,2.3065896,-1.0361701,1.8862672,-0.26121753,0.11790219,0.34218425,0.8571393
"Audi$$A3$$2016$$Grey$$7_3$$1041$$image_5.jpg",0,-1.2655082,0.37871823,1.0586778,0.74459636,-0.25242543,0.07437938,1.7259125,-0.87414986
"Audi$$A3$$2016$$Grey$$7_3$$1871$$image_5.jpg",0,-0.5388717,0.71460164,0.8687976,0.68246365,-0.39410216,0.058276467,1.1707977,-0.79842687
"Audi$$A3$$2016$$Silver$$7_3$$1049$$image_5.jpg",0,-1.2338002,2.1360202,-0.19736427,0.65917206,0.1169905,0.10890696,1.2661353,-1.3681473
"Audi$$A3$$2016$$Silver$$7_3$$1423$$image_5.jpg",0,-0.2625255,1.0326303,0.81142604,0.9093509,1.0304465,0.07257325,0.48740524,-0.5366758
"Audi$$A3$$2016$$Silver$$7_3$$299$$image_5.jpg",0,-1.3477384,0.7950799,1.3219702,1.567086,0.687986,0.056419335,-0.19807222,-0.105074845
"Audi$$A3$$2016$$Silver$$7_3$$699$$image_5.jpg",0,-1.2554044,-0.014843532,0.6948926,1.6155804,0.83752966,0.096464254,-0.39272618,0.6883011
"Audi$$A3$$2016$$Silver$$7_3$$955$$image_5.jpg",0,-0.7213937,1.0923084,0.90366596,0.8717035,1.2954998,0.10538908,0.4880349,-0.72294635
"Audi$$A3$$2016$$White$$7_3$$1985$$image_0.jpg",0,0.5228565,1.5681623,-0.7851468,0.8209791,0.6175782,0.07838415,0.6300983,0.8263971
"Audi$$A3$$2016$$White$$7_3$$525$$image_13.jpg",0,-1.837182,2.6163282,1.1464093,0.88150644,-0.4300705,0.067039885,0.88221365,-0.52476937
"Audi$$A3$$2017$$Grey$$7_3$$1025$$image_5.jpg",0,-0.43194038,0.6451514,0.6915223,0.9724635,-0.19987997,0.044821538,0.9360996,-0.9927867
"Audi$$A3$$2017$$Grey$$7_3$$159$$image_6.jpg",0,-1.078667,0.37081754,0.7496719,0.7494447,-0.33041802,0.05655863,1.037799,-0.54723644
"Audi$$A3$$2017$$Grey$$7_3$$1913$$image_5.jpg",0,-0.93259746,0.15114655,-0.26468742,1.3673998,-0.16623577,0.056486033,0.56123185,-0.2821568
"Audi$$A3$$2017$$Grey$$7_3$$1993$$image_6.jpg",0,-1.1389617,0.7668281,-0.068766534,0.73613703,0.054991923,0.09238539,1.2396433,-1.0213195
"Audi$$A3$$2017$$Silver$$7_3$$931$$image_5.jpg",0,-0.90300566,1.1634129,0.9157347,0.40470555,0.5383973,0.05677911,1.1932737,-0.60023063
"Audi$$A3$$2017$$Silver$$7_3$$966$$image_2.jpg",0,-1.3646529,2.034017,-0.27546874,0.5086175,-0.6996371,0.058931656,1.3789345,-0.5008257
"Audi$$A3$$2017$$White$$7_3$$1119$$image_2.jpg",0,-1.7628523,1.7273465,-0.67258435,0.82345986,0.10498748,0.10041214,1.4911628,-0.29167384
"Audi$$A3$$2017$$White$$7_3$$155$$image_5.jpg",0,-2.0282698,2.3525772,0.28876862,0.55048954,-0.30739686,0.068278424,1.6268241,-0.86153716
"Audi$$A3$$2017$$Yellow$$7_3$$519$$image_20.jpg",0,-2.2691693,1.0993562,-0.05504831,0.3512055,0.69907373,0.099336274,0.49995536,-0.08595117
"Audi$$A4 Allroad$$2015$$White$$7_6$$159$$image_1.jpg",0,-1.0110402,0.49816298,0.20796114,0.82101417,-0.031204931,0.049342923,0.47974145,-0.20565927
"Audi$$A4 Avant$$2007$$Silver$$7_7$$417$$image_0.jpg",0,-1.4492829,1.0368601,0.8256503,1.1974732,0.020390391,0.074222945,0.30752438,0.164077
"Audi$$A4 Avant$$2009$$Silver$$7_7$$5$$image_2.jpg",0,0.23484646,-0.5265168,-1.2976406,2.3870606,0.64568436,0.08687483,-1.1707212,-0.010009712
"Audi$$A4 Avant$$2009$$Silver$$7_7$$551$$image_6.jpg",0,0.4229203,0.118155815,-1.6536458,1.4020759,-0.96590537,0.045890477,0.38209075,0.42437705
"Audi$$A4 Avant$$2009$$Silver$$7_7$$86$$image_0.jpg",0,1.3449173,1.0556186,-0.67748755,1.8764241,-0.100829475,0.042374946,0.25107318,0.6516958
"Audi$$A4 Avant$$2010$$Grey$$7_7$$428$$image_0.jpg",0,1.2249283,2.2522154,0.67154056,1.8072951,0.5734917,0.039498486,0.054859057,0.23282748
"Audi$$A4 Avant$$2012$$White$$7_7$$797$$image_0.jpg",0,-1.5405879,0.49956214,-1.0311087,1.5899885,0.38679224,0.12922627,0.15788403,0.36660877
"Audi$$A4 Avant$$2013$$Silver$$7_7$$657$$image_3.jpg",0,-1.79289,1.5847137,-0.5894037,1.2462262,0.075108565,-0.005867876,0.8001535,1.7334639
"Audi$$A4 Avant$$2013$$White$$7_7$$140$$image_6.jpg",0,-1.6477218,0.9228115,0.31320158,1.6373541,-0.45752066,0.03655348,0.9826199,2.360339
"Audi$$A4 Avant$$2014$$Grey$$7_7$$213$$image_5.jpg",0,-0.23608263,1.0638657,0.8066123,0.50830555,-0.5997106,0.047490172,0.76302004,-1.4819683
"Audi$$A4 Avant$$2014$$White$$7_7$$574$$image_8.jpg",0,-0.7571529,2.1179092,-0.35458565,0.9338294,-0.04505565,0.03922821,0.4681185,0.6286679
"Audi$$A4 Avant$$2015$$Silver$$7_7$$620$$image_6.jpg",0,-1.2210236,0.91932434,0.6977544,2.2863426,0.48825145,0.060211636,0.104010195,0.4859623
"Audi$$A4 Avant$$2015$$White$$7_7$$147$$image_6.jpg",0,-0.93341976,1.3596889,0.032182783,2.3621464,0.12882048,0.06265118,0.27889854,0.8474188
"Audi$$A4 Avant$$2015$$White$$7_7$$15$$image_6.jpg",0,-1.0279121,1.9765011,-0.72833747,2.2758758,-0.123770095,0.057949074,0.07797033,1.3977653
"Audi$$A4 Avant$$2015$$White$$7_7$$269$$image_6.jpg",0,-1.078172,1.3587184,-0.4943351,2.4507895,0.086402275,0.07483625,0.05400805,1.0263839
"Audi$$A4 Avant$$2016$$White$$7_7$$42$$image_5.jpg",0,-1.1540074,1.9213674,-0.48282477,1.3436708,0.09565095,0.110825084,1.1794989,-1.2459267
"Audi$$A4 Avant$$2016$$White$$7_7$$99$$image_4.jpg",0,-0.5488658,2.0661535,-1.6729444,0.8574666,0.56262416,0.14964953,0.40913498,-1.3751476
"Audi$$A4 Avant$$2017$$White$$7_7$$23$$image_5.jpg",0,-1.8689969,1.2863641,-1.4531906,1.2984959,-0.6133581,0.14446548,0.8030757,-1.2272397
"Audi$$A4 Avant$$2017$$White$$7_7$$258$$image_3.jpg",0,0.13923077,1.022715,-0.060148202,1.882563,-0.11757917,0.049991645,1.013552,-0.06620651
"Audi$$A4 Avant$$2017$$White$$7_7$$589$$image_5.jpg",0,0.21725328,2.9743564,-0.7297414,1.4887617,-0.05031029,0.06922691,0.25253272,0.45534104
"Audi$$A4 Cabriolet$$2007$$Silver$$7_8$$165$$image_25.jpg",0,1.5602338,2.0745218,-0.24770024,2.178131,0.5751105,0.10051384,-0.8826366,-1.2526599
"Audi$$A4$$2008$$Silver$$7_5$$463$$image_0.jpg",0,0.5429897,1.0780255,-0.3960273,0.9591404,-0.053370662,0.06896706,0.95037353,-0.36823672
"Audi$$A4$$2009$$White$$7_5$$618$$image_0.jpg",0,-0.027578637,1.1605879,-0.4833859,1.1399479,-0.6030304,0.060038008,0.8557563,-0.28545743
"Audi$$A4$$2011$$Grey$$7_5$$666$$image_2.jpg",0,-0.2541798,-0.056682892,-0.563168,1.6487459,1.0287551,0.04205308,-0.4078002,-0.47191957
"Audi$$A4$$2011$$Silver$$7_5$$110$$image_2.jpg",0,-1.6448034,1.157022,0.53934705,1.4783622,0.20856589,0.032423563,0.19089223,-0.06304092
"Audi$$A4$$2011$$Silver$$7_5$$677$$image_0.jpg",0,1.5877444,2.3178558,0.73875946,2.0032854,-0.18235356,0.046971865,0.56152385,-0.16061464
"Audi$$A4$$2012$$Silver$$7_5$$823$$image_0.jpg",0,-1.1354985,0.85202795,1.0136273,1.2825382,1.3508542,0.07367358,-0.42506778,0.39889386
"Audi$$A4$$2012$$Unlisted$$7_5$$369$$image_0.jpg",0,0.85122067,3.089742,-1.3840388,0.86445,0.41957548,0.099654175,0.5444997,-0.07902651
"Audi$$A4$$2012$$White$$7_5$$535$$image_0.jpg",0,-2.185634,1.062487,-1.0136614,1.8790538,-0.8978489,0.067249455,0.82412845,0.0869996
"Audi$$A5 Cabriolet$$2010$$White$$7_10$$406$$image_4.jpg",0,0.5992134,2.4838815,-0.36401382,1.6633446,0.501488,0.04303629,-0.021822758,0.19610865
"Audi$$A5 Cabriolet$$2011$$Grey$$7_10$$326$$image_5.jpg",0,-1.1861678,0.9467196,0.24353671,1.8136833,-0.2284526,0.03703507,-0.056060776,0.3182025
"Audi$$A5 Cabriolet$$2011$$Silver$$7_10$$327$$image_1.jpg",0,0.07359119,0.8737119,0.44554013,1.4459734,0.89687526,0.08055007,-0.5339325,0.9641425
"Audi$$A5 Cabriolet$$2011$$Silver$$7_10$$486$$image_4.jpg",0,-0.72092646,0.5525831,0.6163086,1.4521056,0.42393643,0.037600033,-0.100230575,0.3643739
"Audi$$A5 Cabriolet$$2013$$White$$7_10$$21$$image_5.jpg",0,-1.2020423,3.983014,-0.37992838,1.8925654,0.17246546,0.09358049,-0.34978962,-0.078599684
"Audi$$A5 Cabriolet$$2013$$White$$7_10$$378$$image_5.jpg",0,-0.15042816,3.3105793,0.5761029,0.9723849,0.20480852,0.07210267,0.89741373,-0.82209736
"Audi$$A5 Cabriolet$$2014$$Silver$$7_10$$396$$image_2.jpg",0,-0.6978999,1.9532655,0.23308787,1.4758894,-0.40780392,0.06795666,0.83944374,-0.46908608
"Audi$$A5 Cabriolet$$2014$$White$$7_10$$239$$image_2.jpg",0,-1.5615836,2.584572,-0.08886699,0.94245195,0.28248632,0.09801451,0.36559087,-0.54777485
"Audi$$A5 Cabriolet$$2015$$Multicolour$$7_10$$421$$image_6.jpg",0,-1.4745748,1.8537517,0.029732354,1.6247833,0.27932388,0.040653877,0.10483219,0.3440992
"Audi$$A5 Cabriolet$$2015$$Silver$$7_10$$758$$image_0.jpg",0,0.6540969,0.5370966,0.08061583,1.7215589,-0.7560988,0.04311537,0.3799171,0.78981215
"Audi$$A5 Cabriolet$$2015$$Silver$$7_10$$820$$image_5.jpg",0,-1.1221151,0.7240917,-0.6367225,1.1145512,-0.34222305,0.070863254,-0.33686692,0.099084325
"Audi$$A5 Cabriolet$$2017$$Multicolour$$7_10$$730$$image_17.jpg",0,-0.024706975,1.1095454,-0.6046919,1.258993,-0.18935947,-0.0017550588,-0.38795537,0.46656367
"Audi$$A5 Cabriolet$$2017$$White$$7_10$$3$$image_4.jpg",0,-0.24293591,2.089045,-0.4647903,1.5708436,-0.20717189,0.060912527,0.8253711,1.3190687
"Audi$$A5 Cabriolet$$2017$$White$$7_10$$796$$image_2.jpg",0,-1.3070854,2.0003438,0.13295986,0.44568357,-0.54354113,0.022196569,1.1734182,-0.5164957
"Audi$$A5$$2007$$Silver$$7_9$$448$$image_1.jpg",0,-1.0405546,1.9829508,1.0398184,1.6745913,0.45893005,0.07216693,0.5308454,0.048790164
"Audi$$A5$$2009$$White$$7_9$$311$$image_1.jpg",0,-0.98108315,0.71244836,0.1753188,1.7144374,0.20352471,0.06882296,-0.43639654,0.7857168
"Audi$$A5$$2010$$Grey$$7_9$$278$$image_4.jpg",0,1.4555553,1.2812973,0.33923563,1.8899435,-0.027955689,0.06403925,0.37930173,-0.10205329
"Audi$$A5$$2015$$White$$7_9$$125$$image_0.jpg",0,1.1033722,2.6536734,-0.16331083,1.513991,1.0031348,0.058091305,-0.2887447,0.25214523
"Audi$$A5$$2015$$White$$7_9$$704$$image_0.jpg",0,-0.14345883,2.3449304,-1.911698,1.5529848,-0.05447065,0.10480317,0.060709715,1.1499602
"Audi$$A6 Allroad$$2008$$Black$$7_11$$151$$image_10.jpg",0,-0.19371395,0.38148585,3.7691393,-0.20398733,-0.8566391,0.01284302,1.1971327,-0.7894303
"Audi$$A6 Avant$$2008$$Silver$$7_11$$881$$image_10.jpg",0,-1.5052271,0.9384027,0.5992244,1.6985989,0.057681747,0.054095022,-0.0734472,-0.49845162
"Audi$$A6 Avant$$2011$$Silver$$7_11$$1085$$image_11.jpg",0,1.4064064,2.3521507,1.1651143,1.4030415,0.47696924,0.055919148,-0.25705385,-0.38431144
"Audi$$A6 Avant$$2013$$White$$7_11$$711$$image_7.jpg",0,0.7840498,3.3650434,-0.45509323,0.6230705,-0.26113302,0.14761779,1.4874388,-1.1318711
"Audi$$A6 Avant$$2013$$White$$7_11$$976$$image_2.jpg",0,0.6032495,2.3635247,-2.7125447,1.1539708,-0.11576096,0.12810086,0.09342211,1.1500013
"Audi$$A6 Avant$$2014$$White$$7_11$$293$$image_2.jpg",0,-2.280764,1.8210924,1.0779129,1.5285997,-1.4118274,0.014315106,1.4317846,1.3441449
"Audi$$A6 Avant$$2014$$White$$7_11$$605$$image_4.jpg",0,-1.7620248,2.136987,-0.7756424,1.9770772,-0.46542615,0.085299544,0.45074075,0.9038736
"Audi$$A6 Avant$$2015$$White$$7_11$$658$$image_0.jpg",0,0.42437118,1.9169489,-3.0150373,1.850719,-0.39916426,0.14910355,0.044796273,0.6856784
"Audi$$A6 Avant$$2016$$White$$7_11$$1152$$image_7.jpg",0,-1.4628663,2.9542274,-1.8699845,1.6345453,0.50572294,0.13907799,0.123690456,0.6792592
"Audi$$A6 Avant$$2016$$White$$7_11$$427$$image_2.jpg",0,-1.4275255,3.2704773,-0.86813027,1.4103675,-0.5937698,0.18183547,1.1506783,-1.0728914
"Audi$$A6 Avant$$2016$$White$$7_11$$745$$image_2.jpg",0,-2.3547463,2.9008527,-0.3977236,1.3624163,0.22841671,0.17253894,0.8303492,-0.26028815
