market_ids,car_ids,make,model,clustering_ids,firm_ids,shares,quantity,trend,prices,mpg,hp,wt,len,wid,ht,wb,Doors,Seats,hpwt,space,ULSP,ULSD,CPI,mpd,region,Segment,low_share,count,Image_name,gen_ids,bodyshape,grille_height,boxiness,grille_width,old_segment_desc,segment_name,demand_instruments0,demand_instruments1,demand_instruments2,demand_instruments3,demand_instruments4,demand_instruments5,demand_instruments6,demand_instruments7,supply_instruments0,supply_instruments1,supply_instruments2,supply_instruments3,supply_instruments4,supply_instruments5,supply_instruments6,supply_instruments7,supply_instruments8,supply_instruments9
2008,18_17_2008,Citroen,C8,18_17,PSA Peugeot Citroen,4.36340969300296e-05,350,0,29.5755608028335,3.775,143.0,381.840184,4726.75,2194.0,1752.0,2823.0,5.0,7.0,0.374502228922035,1.60743082338206,1.26329579511398,1.38792344019617,0.847,0.62642903378047,France,8,0,3,Citroen$$C8$$2008$$Grey$$18_17$$17$$image_0.jpg,18_17_112,-0.2827973,-1.8393234,1.8097339,-0.81834626,M-segment (MPV),M,21.0,7.783639543691633,15.66056543214095,25.721066465193353,211.0,95.94439085425249,137.77042066911534,271.77247812447723,21.0,-21.044013590301017,31.240210193775834,3.885774798991302,211.0,-176.5672880428632,282.5304231542555,50.04445111047091,0.0,0.62642903378047
2008,18_18_2008,Citroen,Dispatch,18_18,PSA Peugeot Citroen,2.10690353747857e-05,169,0,28.7232248271209,3.74285714285714,116.0,409.303450285714,4993.57142857143,2194.0,1942.0,3069.71428571429,5.57142857142857,8.14285714285714,0.283408312143536,1.69816906606986,1.26329579511398,1.38792344019617,0.847,0.621095200947902,France,8,0,10,Citroen$$Dispatch$$2015$$Silver$$18_18$$13$$image_5.jpg,18_18_113,2.7890668,0.9242351,-2.321307,-0.43170312,M-segment (MPV),M,21.0,7.874733460470132,15.665899264973518,25.630328222505554,211.0,95.9443908542525,137.77042066911534,271.77247812447723,21.0,-20.765304492536178,31.248761314765083,3.8308612908285666,211.0,-176.5672880428632,282.5304231542555,50.04445111047091,0.0,0.621095200947902
2008,18_2_2008,Citroen,Berlingo,18_2,PSA Peugeot Citroen,0.000376873928627,3023,0,15.0186416454359,4.54736842105263,89.1052631578947,293.771416631579,4264.8947368421,1881.05263157895,1837.94736842105,2711.42105263158,5.0,5.0,0.303314952079366,1.24349000750778,1.26329579511398,1.38792344019617,0.847,0.754596981786443,France,8,0,10,Citroen$$Berlingo$$2009$$Blue$$18_2$$233$$image_1.jpg,18_2_99,2.2573428,-0.72760767,0.6077971,0.14369097,M-segment (MPV),M,21.0,7.854826820534302,15.532397484134977,26.085007281067632,211.0,95.9443908542525,137.77042066911534,271.77247812447723,21.0,-20.83318754709985,31.054061879833252,4.142489993079857,211.0,-176.56728804286323,282.5304231542556,50.04445111047091,0.0,0.754596981786443
2008,18_29_2008,Citroen,Xsara,18_29,PSA Peugeot Citroen,0.0006588748636434,5285,0,18.4198347107438,4.82,102.8,281.8827132,4276.0,1751.0,1637.0,2760.0,5.0,5.0,0.364690685828123,1.16053135443305,1.26329579511398,1.38792344019617,0.847,0.799837865648176,France,3,0,3,Citroen$$Xsara Picasso$$2010$$Silver$$18_30$$144$$image_0.jpg,18_29_134,0.46797574,-1.8764838,-0.9935204,0.033706933,C-segment (compact),C,21.0,7.793451086785545,15.487156600273245,26.167965934142362,211.0,95.9443908542525,137.77042066911534,271.77247812447723,21.0,-21.01746539385193,30.99583664841431,4.211533977123729,211.0,-176.5672880428632,282.5304231542555,50.04445111047091,0.0,0.799837865648176
2008,18_4_2008,Citroen,C-Crosser,18_4,PSA Peugeot Citroen,0.0001123266323827,901,0,28.6088154269972,3.56666666666667,163.0,385.8085,4645.0,1805.0,1670.0,2670.66666666667,5.0,6.66666666666667,0.422489395645767,1.2995588776374,1.26329579511398,1.38792344019617,0.847,0.591857895050863,France,7,0,5,Citroen$$C-Crosser$$2008$$Silver$$18_4$$11$$image_1.jpg,18_4_101,1.1255027,1.2382702,0.08809912,0.22057131,J-segment (SUV),J,21.0,7.7356523769679,15.695136570870558,26.028938410938014,211.0,95.94439085425249,137.77042066911537,271.77247812447723,21.0,-21.164580183052692,31.29697912367707,4.098387059539596,211.0,-176.5672880428632,282.5304231542555,50.04445111047091,0.0,0.591857895050863
2008,18_6_2008,Citroen,C1,18_6,PSA Peugeot Citroen,0.0015561165653732,12482,0,9.62613144431326,6.16666666666667,66.5555555555556,181.023797777778,3435.0,1630.0,1465.0,2340.0,4.11111111111111,4.0,0.367661911707643,0.867855422992069,1.26329579511398,1.38792344019617,0.847,1.02330570639635,France,1,0,10,Citroen$$C1$$2008$$Black$$18_6$$19$$image_0.jpg,18_6_102,1.5170497,-2.0379066,-0.55749035,0.20245245,A-Segment (Minicars),A,21.0,7.790479860906025,15.26368875952507,26.460641865583344,211.0,95.9443908542525,137.77042066911534,271.77247812447723,21.0,-21.02557963333669,30.74945213306065,4.50214208309726,211.0,-176.5672880428632,282.5304231542556,50.0444511104709,0.0,1.02330570639635
2008,18_7_2008,Citroen,C2,18_7,PSA Peugeot Citroen,0.0003968209443665,3183,0,12.1714804042964,5.11219512195122,81.2439024390244,220.408228780488,3666.0,1659.0,1461.0,2315.0,3.0,4.0,0.368606484832914,0.942696473502278,1.26329579511398,1.38792344019617,0.847,0.848325152514208,France,2,0,3,Citroen$$C2$$2008$$Silver$$18_7$$109$$image_0.jpg,18_7_103,0.7913783,1.3177587,-1.0960422,1.2177035,B-segment (subcompact),B,21.0,7.789535287780754,15.438669313407212,26.385800815073136,211.0,95.9443908542525,137.77042066911534,271.77247812447723,21.0,-21.028145473858785,30.936981690734243,4.419422862964422,211.0,-176.5672880428632,282.5304231542555,50.0444511104709,0.0,0.848325152514208
2008,18_8_2008,Citroen,C3,18_8,PSA Peugeot Citroen,0.0009812685055321,7871,0,13.378354978355,5.13,84.4666666666667,226.236004761905,3850.0,1667.0,1519.0,2460.0,5.0,5.0,0.373356428193475,0.994785313935748,1.26329579511398,1.38792344019617,0.847,0.851279720077831,France,2,0,10,Citroen$$C3$$2009$$Silver$$18_8$$528$$image_0.jpg,18_8_104,-0.04744122,-0.5046911,-0.68116987,-0.09057994,B-segment (subcompact),B,21.0,7.784785344420193,15.43571474584359,26.333711974639666,211.0,95.9443908542525,137.77042066911534,271.7724781244773,21.0,-21.040949370573948,30.933504917294144,4.365640271521893,211.0,-176.5672880428632,282.5304231542555,50.04445111047091,0.0,0.851279720077831
2008,24_3_2008,Daihatsu,Copen,24_3,AggFirm,3.29125759700795e-05,264,0,14.318772136954,4.7,86.0,187.3927,3440.0,1475.0,1245.0,2225.0,2.0,2.0,0.458929296605471,0.786472422332674,1.26329579511398,1.38792344019617,0.847,0.779924889739923,Japan,1,1,3,Daihatsu$$Copen$$2003$$Silver$$24_3$$4$$image_0.jpg,24_3_125,-0.09618957,0.97300684,2.3454,-0.52356195,A-Segment (Minicars),A,32.0,14.080249060110877,19.185754671087746,39.34749125166235,200.0,89.56335427014982,134.09173557420908,258.9670117390576,32.0,-28.591446126062905,39.69320859354023,5.731492178636504,200.0,-169.22315391273293,273.8582626284761,48.913568494247556,0.0,0.779924889739923
2008,24_6_2008,Daihatsu,Materia,24_6,AggFirm,3.56552906342528e-05,286,0,13.5360094451004,3.8,102.0,229.831635,3800.0,1690.0,1635.0,2540.0,5.0,5.0,0.443803134411849,0.995413065869222,1.26329579511398,1.38792344019617,0.847,0.630577570428023,Japan,8,1,3,Daihatsu$$Materia$$2008$$Silver$$24_6$$6$$image_7.jpg,24_6_126,2.75041,-0.04172463,1.3207014,0.10869396,M-segment (MPV),M,32.0,14.095375222304497,19.335101990399647,39.1385506081258,200.0,89.56335427014982,134.0917355742091,258.9670117390576,32.0,-28.557931038905075,39.9057700355239,5.495892044146272,200.0,-169.22315391273293,273.8582626284761,48.913568494247556,0.0,0.630577570428023
2008,24_7_2008,Daihatsu,Sirion,24_7,AggFirm,0.0002873616954963,2305,0,11.7685107100692,4.84285714285714,87.1428571428571,206.604388571429,3612.14285714286,1665.0,1550.0,2430.0,5.0,5.0,0.421786089566677,0.932206639050762,1.26329579511398,1.38792344019617,0.847,0.803630813440224,Japan,2,1,3,Daihatsu$$Sirion$$2008$$Silver$$24_7$$28$$image_0.jpg,24_7_136,2.3092306,1.6416125,1.4666003,0.9085913,B-segment (subcompact),B,32.0,14.11739226714967,19.162048747387445,39.20175703494426,200.0,89.56335427014982,134.09173557420908,258.9670117390576,32.0,-28.50704825452298,39.663266236925146,5.561495330904554,200.0,-169.22315391273295,273.8582626284761,48.913568494247556,0.0,0.803630813440224
2008,24_8_2008,Daihatsu,Terios,24_8,AggFirm,0.0001150693470469,923,0,16.6951003541913,3.425,103.0,259.594005,4060.0,1964.5,1690.0,2580.0,5.0,5.0,0.396773415472364,1.23626365768831,1.26329579511398,1.38792344019617,0.847,0.568349520714731,Japan,7,1,3,Daihatsu$$Terios$$2008$$Silver$$24_8$$6$$image_0.jpg,24_8_137,-0.43856344,-1.5767292,-1.2676564,0.98343754,J-segment (SUV),J,32.0,14.142404941243983,19.39733004011294,38.89770001630671,200.0,89.56335427014982,134.0917355742091,258.9670117390576,32.0,-28.445915341632823,40.00966963054205,5.279200906183578,200.0,-169.22315391273293,273.85826262847615,48.913568494247556,0.0,0.568349520714731
2008,26_1_2008,Dodge,Avenger,26_1,AggFirm,4.40081034751441e-05,353,0,19.9482880755608,3.86,150.2,351.195966,4850.0,1843.0,1497.0,2765.0,4.0,5.0,0.427681450076793,1.38547951727271,1.26329579511398,1.38792344019617,0.847,0.640534058382149,United States,4,1,2,Dodge$$Avenger$$2008$$Silver$$26_1$$5$$image_2.jpg,26_1_138,1.059967,-0.28164557,1.171702,-1.3416708,D-segment (mid-size),D,32.0,14.111496906639553,19.325145502445523,38.74848415672231,200.0,89.56335427014982,134.0917355742091,258.9670117390576,32.0,-28.520928608713746,39.8901039187795,5.165248256176515,200.0,-169.22315391273293,273.8582626284761,48.913568494247556,0.0,0.640534058382149
2008,26_2_2008,Dodge,Caliber,26_2,AggFirm,9.86130590618669e-05,791,0,17.6527449822904,4.025,145.75,332.346465,4415.0,1800.0,1535.0,2635.0,5.0,5.0,0.438548368492501,1.23178879390575,1.26329579511398,1.38792344019617,0.847,0.667914400255998,United States,3,1,2,Dodge$$Caliber$$2007$$Silver$$26_2$$23$$image_1.jpg,26_2_127,-0.7060645,1.5633672,-0.87335193,-0.121120974,C-segment (compact),C,32.0,14.100629988223846,19.29776516057167,38.90217488008927,200.0,89.56335427014982,134.0917355742091,258.9670117390576,32.0,-28.54602007592302,39.84824619138571,5.28282714085555,200.0,-169.22315391273293,273.8582626284761,48.91356849424755,0.0,0.667914400255998
2008,26_5_2008,Dodge,Journey,26_5,AggFirm,1.08461898083216e-05,87,0,24.4807556080283,4.08,144.0,431.7086884,4888.0,1878.0,1723.4,2890.0,5.0,7.0,0.333558262479482,1.42285230238077,1.26329579511398,1.38792344019617,0.847,0.677041180880614,United States,7,1,3,Dodge$$Journey$$2009$$Red$$26_5$$3$$image_0.jpg,26_5_128,1.62702,-0.52505064,0.2216866,-0.994622,J-segment (SUV),J,32.0,14.205620094236865,19.288638379947056,38.71111137161425,200.0,89.56335427014982,134.09173557420908,258.9670117390576,32.0,-28.272367515949792,39.83467411384017,5.138631037158231,200.0,-169.22315391273293,273.8582626284761,48.91356849424755,0.0,0.677041180880614
2008,26_6_2008,Dodge,Nitro,26_6,AggFirm,0.0001103319308087,885,0,25.939787485242,2.95,181.25,433.4834075,4584.0,1856.0,1773.0,2763.0,5.0,5.0,0.418124423828148,1.31872918168188,1.26329579511398,1.38792344019617,0.847,0.489527324411228,United States,7,1,2,Dodge$$Nitro$$2009$$Blue$$26_6$$27$$image_6.jpg,26_6_129,1.2938601,-1.9465189,-1.4258236,-0.6239598,J-segment (SUV),J,32.0,14.121053932888199,19.476152236416443,38.81523449231314,200.0,89.56335427014982,134.09173557420908,258.9670117390576,32.0,-28.498329018656055,40.15896593190451,5.214626026037145,200.0,-169.22315391273293,273.8582626284761,48.913568494247556,0.0,0.489527324411228
2008,28_10_2008,Fiat,Bravo,28_10,FIAT,0.0004114071996259,3300,0,18.6624738897466,4.97307692307692,122.307692307692,284.2306335,4336.0,1792.0,1494.92307692308,2600.0,5.0,5.0,0.430311436883499,1.20437106945924,1.26329579511398,1.38792344019617,0.847,0.825239674659345,Italy,3,0,7,Fiat$$Bravo$$2011$$White$$28_10$$138$$image_52.jpg,28_10_140,1.9051882,-0.7336442,0.5577745,0.52372324,C-segment (compact),C,11.0,4.116623531128097,8.495306322391633,12.279291116484947,221.0,99.55559765885457,144.7368691379858,285.61731322710847,11.0,-11.068037091421937,16.77574009354798,1.0969091960843393,221.0,-186.68217600542644,296.71925488942804,53.121996359286726,0.0,0.825239674659345
2008,28_12_2008,Fiat,Doblo,28_12,FIAT,0.0002277699859747,1827,0,15.7722107438017,4.6,96.4375,292.24993875,4253.0,1722.0,1913.625,2583.0,5.0,5.25,0.329982960518242,1.13517172632547,1.26329579511398,1.38792344019617,0.847,0.763330743149712,Italy,8,0,10,Fiat$$Doblo$$2003$$Unlisted$$28_12$$15$$image_3.jpg,28_12_141,2.7491844,-1.6149557,-1.9155182,-1.5236506,M-segment (MPV),M,11.0,4.2169520074933535,8.557215253901266,12.348490459618716,221.0,99.55559765885458,144.7368691379858,285.6173132271084,11.0,-10.802568891404697,16.85372253780926,1.1560827524973902,221.0,-186.68217600542644,296.71925488942804,53.121996359286726,0.0,0.763330743149712
2008,28_17_2008,Fiat,Multipla,28_17,FIAT,2.43104254324451e-05,195,0,20.38813459268,4.175,115.75,298.174855,4090.0,1870.0,1690.0,2666.0,5.0,6.0,0.388195040792424,1.18549015130607,1.26329579511398,1.38792344019617,0.847,0.692805620141314,Italy,8,0,4,Fiat$$Multipla$$2011$$Silver$$28_17$$2$$image_4.jpg,28_17_144,2.565096,0.55290645,0.5815637,-0.5219648,M-segment (MPV),M,11.0,4.158739927219171,8.627740376909664,12.298172034638117,221.0,99.55559765885457,144.7368691379858,285.61731322710847,11.0,-10.965035768845974,16.950664483001493,1.112710373853217,221.0,-186.6821760054264,296.71925488942804,53.121996359286726,0.0,0.692805620141314
2008,28_18_2008,Fiat,Panda,28_18,FIAT,0.0007697054698457,6174,0,10.972181227863,5.16,63.0,197.470962857143,3545.4375,1583.86666666667,1551.8,2299.8,5.0,4.0,0.319034247306407,0.870405223470447,1.26329579511398,1.38792344019617,0.847,0.856257964054894,Italy,1,0,10,Fiat$$Panda$$2009$$White$$28_18$$348$$image_0.jpg,28_18_145,1.4063423,0.8981312,-1.8734257,1.2705221,A-Segment (Minicars),A,11.0,4.227900720705189,8.464288032996084,12.61325696247374,221.0,99.55559765885457,144.7368691379858,285.61731322710847,11.0,-10.768826328420145,16.73884226181084,1.4216630943818747,221.0,-186.6821760054264,296.71925488942804,53.121996359286726,0.0,0.856257964054894
2008,28_19_2008,Fiat,Punto,28_19,FIAT,0.0016494935328034,13231,0,13.3596266512218,5.00377358490566,83.188679245283,233.68972,4030.20754716981,1687.64150943396,1490.0,2510.0,3.9811320754717,4.9622641509434,0.355979198594115,1.05424280704151,1.26329579511398,1.38792344019617,0.847,0.830333523721508,Italy,2,0,10,Fiat$$Punto Evo$$2011$$White$$28_20$$158$$image_2.jpg,28_19_147,0.8854264,1.4727508,0.41664937,-1.2851804,B-segment (subcompact),B,11.0,4.190955769417481,8.49021247332947,12.429419378902677,221.0,99.55559765885457,144.73686913798576,285.61731322710847,11.0,-10.878400171299969,16.769586496544726,1.2300439019124643,221.0,-186.6821760054264,296.71925488942804,53.121996359286726,0.0,0.830333523721508
2008,28_2_2008,Fiat,500,28_2,FIAT,0.0015136044880785,12141,0,12.6410861865407,5.38,82.6,201.502268,3546.0,1627.0,1488.0,2300.0,3.0,4.0,0.40992094441339,0.89425076428964,1.26329579511398,1.38792344019617,0.847,0.892765086553358,Italy,1,0,10,Fiat$$500$$2013$$Yellow$$28_2$$104$$image_12.jpg,28_2_131,1.5426496,0.20572977,-1.2631835,1.6071316,A-Segment (Minicars),A,11.0,4.137014023598206,8.42778091049762,12.589411421654546,221.0,99.55559765885457,144.73686913798576,285.6173132271084,11.0,-11.019492195673049,16.697090467130618,1.3946357388855073,221.0,-186.6821760054264,296.71925488942804,53.121996359286726,0.0,0.892765086553358
2008,28_21_2008,Fiat,Qubo,28_21,FIAT,5.98410472183263e-06,48,0,15.8783943329398,5.87142857142857,74.4285714285714,271.010787142857,3959.0,1716.0,1737.85714285714,2513.0,5.0,5.0,0.274633243249237,1.05301806329244,1.26329579511398,1.38792344019617,0.847,0.974313464082396,Italy,8,0,10,Fiat$$Qubo$$2012$$Blue$$28_21$$40$$image_1.jpg,28_21_149,1.9759626,-2.346622,-0.67930096,-0.32812962,M-segment (MPV),M,11.0,4.272301724762358,8.346232532968582,12.430644122651747,221.0,99.55559765885457,144.7368691379858,285.61731322710847,11.0,-10.618964419707993,16.609680868857435,1.2312063055846592,221.0,-186.6821760054264,296.71925488942804,53.121996359286726,0.0,0.974313464082396
2008,28_22_2008,Fiat,Scudo,28_22,FIAT,4.61274738974599e-05,370,0,26.3051292142201,3.8,118.222222222222,400.848907555556,4951.66666666667,1905.11111111111,1970.44444444444,3054.22222222222,5.0,5.66666666666667,0.294929635565583,1.46219315725419,1.26329579511398,1.38792344019617,0.847,0.630577570428023,Italy,8,0,8,Fiat$$Scudo$$2007$$White$$28_22$$3$$image_13.jpg,28_22_150,1.4795609,2.2433805,-0.6891048,0.67890334,M-segment (MPV),M,11.0,4.2520053324460125,8.689968426622954,12.021469028689998,221.0,99.55559765885457,144.7368691379858,285.61731322710847,11.0,-10.690264677452564,17.044777774571973,0.9029292216076183,221.0,-186.6821760054264,296.71925488942804,53.121996359286726,0.0,0.630577570428023
2008,28_23_2008,Fiat,Sedici,28_23,FIAT,5.67243260090385e-05,455,0,16.2160566706021,4.02,112.2,275.357038,4115.0,1755.0,1620.0,2500.0,5.0,5.0,0.40747097228726,1.11938632270648,1.26329579511398,1.38792344019617,0.847,0.667084692926487,Italy,7,0,4,Fiat$$Sedici$$2009$$Red$$28_23$$1$$image_0.jpg,28_23_151,2.8903399,0.1266921,1.1243199,-0.33579543,J-segment (SUV),J,11.0,4.139463995724336,8.653461304124491,12.364275863237706,221.0,99.55559765885457,144.73686913798576,285.61731322710847,11.0,-11.013497569563285,16.988496938673382,1.1700860837275588,221.0,-186.6821760054264,296.71925488942804,53.121996359286726,0.0,0.667084692926487
2008,29_13_2008,Ford,Fiesta,29_13,Ford,0.0091543088670718,73429,0,14.6364932185331,5.31707317073171,82.2926829268293,239.424420560976,3932.73170731707,1882.40243902439,1469.90243902439,2487.31707317073,3.92682926829268,5.0,0.343710481721188,1.14746601666359,1.26329579511398,1.38792344019617,0.847,0.882322916260006,United Kingdom,2,0,10,Ford$$Fiesta$$2011$$White$$29_13$$18$$image_2.jpg,29_13_159,0.28277016,1.3329386,0.09631783,-1.1232619,B-segment (subcompact),B,8.0,3.006011926792398,5.692830097710134,11.204681636028361,224.0,100.75281021835258,147.48226212106664,286.7488277603607,8.0,-7.868871795934203,11.618514816293443,2.616616428831466,224.0,-189.65663176266918,301.80959591835415,51.65069057576246,0.0,0.882322916260006
